id,rater_id,item_id,participant_id,task_num,task_label,rating,notes,timestamp,condition,no_interaction
5744,rater_07,823,250,1,Social Media Post,2,,"""2026-02-27T01:44:13.442Z""",product,0
5746,rater_06,20,10,5,Interview Response,2,,"""2026-02-27T01:44:18.217Z""",process,0
5747,rater_05,706,216,3,Business Pitch,2,,"""2026-02-27T01:44:18.658Z""",process,0
5748,rater_04,137,45,1,Social Media Post,4,,"""2026-02-27T01:44:21.196Z""",product,0
5749,rater_06,586,178,3,Business Pitch,1,,"""2026-02-27T01:44:22.911Z""",process,0
5750,rater_07,693,212,5,Interview Response,2,,"""2026-02-27T01:44:23.968Z""",product,0
5751,rater_05,803,245,1,Social Media Post,2,,"""2026-02-27T01:44:24.517Z""",process,0
5752,rater_06,731,220,3,Business Pitch,1,,"""2026-02-27T01:44:26.341Z""",process,0
5754,rater_05,614,187,5,Interview Response,2,,"""2026-02-27T01:44:30.476Z""",process,0
5755,rater_06,801,244,2,Product Review,2,,"""2026-02-27T01:44:31.529Z""",process,0
5756,rater_05,605,185,3,Business Pitch,2,,"""2026-02-27T01:44:34.242Z""",process,0
5757,rater_07,221,70,3,Business Pitch,2,,"""2026-02-27T01:44:34.363Z""",product,0
5758,rater_04,365,119,5,Interview Response,3,,"""2026-02-27T01:44:35.880Z""",product,0
5759,rater_06,199,64,5,Interview Response,3,,"""2026-02-27T01:44:36.028Z""",process,0
5760,rater_05,24,11,5,Interview Response,1,,"""2026-02-27T01:44:37.583Z""",process,1
5761,rater_06,855,257,3,Business Pitch,1,,"""2026-02-27T01:44:38.609Z""",process,0
5763,rater_06,569,173,3,Business Pitch,1,,"""2026-02-27T01:44:41.086Z""",process,0
5764,rater_05,730,220,1,Social Media Post,2,,"""2026-02-27T01:44:42.238Z""",process,0
5765,rater_04,134,44,2,Product Review,1,,"""2026-02-27T01:44:43.850Z""",product,0
5766,rater_06,432,137,3,Business Pitch,1,,"""2026-02-27T01:44:44.167Z""",process,0
5767,rater_06,573,174,3,Business Pitch,1,,"""2026-02-27T01:44:47.307Z""",process,0
5768,rater_03,240,81,1,Social Media Post,2,,"""2026-02-27T01:44:48.627Z""",process,0
5769,rater_04,509,156,3,Business Pitch,2,,"""2026-02-27T01:44:50.267Z""",product,0
5770,rater_06,261,87,5,Interview Response,1,,"""2026-02-27T01:44:51.394Z""",process,0
5771,rater_05,719,219,3,Business Pitch,2,,"""2026-02-27T01:44:51.424Z""",process,0
5772,rater_06,383,125,2,Product Review,1,,"""2026-02-27T01:44:53.704Z""",process,0
5773,rater_05,828,251,3,Business Pitch,2,,"""2026-02-27T01:44:55.579Z""",process,0
5774,rater_06,275,91,2,Product Review,2,,"""2026-02-27T01:44:57.675Z""",process,0
5775,rater_05,740,223,2,Product Review,1,,"""2026-02-27T01:45:01.374Z""",process,0
5776,rater_06,425,135,5,Interview Response,2,,"""2026-02-27T01:45:04.007Z""",process,0
5777,rater_07,812,247,3,Business Pitch,2,,"""2026-02-27T01:45:06.145Z""",product,0
5778,rater_05,810,246,1,Social Media Post,2,,"""2026-02-27T01:45:08.438Z""",process,0
5779,rater_06,835,253,5,Interview Response,2,,"""2026-02-27T01:45:09.797Z""",process,0
5780,rater_05,588,179,1,Social Media Post,1,,"""2026-02-27T01:45:13.283Z""",process,0
5781,rater_06,84,29,3,Business Pitch,1,,"""2026-02-27T01:45:13.291Z""",process,0
5782,rater_04,127,41,3,Business Pitch,3,,"""2026-02-27T01:45:13.887Z""",product,0
5783,rater_06,810,246,1,Social Media Post,1,,"""2026-02-27T01:45:15.762Z""",process,0
5784,rater_07,709,217,1,Social Media Post,3,,"""2026-02-27T01:45:17.218Z""",product,0
5785,rater_04,823,250,1,Social Media Post,3,,"""2026-02-27T01:45:18.554Z""",product,0
5786,rater_05,633,194,3,Business Pitch,2,,"""2026-02-27T01:45:19.516Z""",process,0
5787,rater_06,839,254,2,Product Review,1,,"""2026-02-27T01:45:20.796Z""",process,0
5788,rater_05,45,17,1,Social Media Post,1,,"""2026-02-27T01:45:22.617Z""",process,1
5789,rater_03,431,137,2,Product Review,2,,"""2026-02-27T01:45:24.446Z""",process,0
5790,rater_04,350,116,1,Social Media Post,4,,"""2026-02-27T01:45:25.155Z""",product,0
5791,rater_07,668,204,3,Business Pitch,2,,"""2026-02-27T01:45:25.806Z""",product,0
5792,rater_05,67,24,3,Business Pitch,2,,"""2026-02-27T01:45:28.868Z""",process,0
5793,rater_07,819,249,1,Social Media Post,2,,"""2026-02-27T01:45:35.445Z""",product,0
5794,rater_05,132,43,5,Interview Response,2,,"""2026-02-27T01:45:37.021Z""",process,0
5795,rater_03,90,31,1,Social Media Post,3,,"""2026-02-27T01:45:37.831Z""",process,0
5796,rater_04,811,247,2,Product Review,3,,"""2026-02-27T01:45:38.493Z""",product,0
5798,rater_07,891,266,3,Business Pitch,2,,"""2026-02-27T01:45:42.900Z""",product,0
5799,rater_05,50,20,2,Product Review,3,,"""2026-02-27T01:45:43.866Z""",process,0
5800,rater_03,134,44,2,Product Review,2,,"""2026-02-27T01:45:44.331Z""",process,0
5801,rater_05,799,242,3,Business Pitch,2,,"""2026-02-27T01:45:48.371Z""",process,0
5802,rater_04,349,115,5,Interview Response,4,,"""2026-02-27T01:45:49.638Z""",product,0
5803,rater_07,642,197,3,Business Pitch,1,,"""2026-02-27T01:45:51.220Z""",product,0
5804,rater_05,697,213,5,Interview Response,3,,"""2026-02-27T01:45:55.889Z""",process,0
5805,rater_04,891,266,3,Business Pitch,2,,"""2026-02-27T01:45:59.258Z""",product,0
5806,rater_03,380,123,3,Business Pitch,3,,"""2026-02-27T01:46:01.558Z""",process,0
5807,rater_04,846,255,2,Product Review,4,,"""2026-02-27T01:46:05.847Z""",product,0
5808,rater_07,518,158,5,Interview Response,2,,"""2026-02-27T01:46:06.017Z""",product,0
5809,rater_03,312,102,2,Product Review,2,,"""2026-02-27T01:46:10.205Z""",process,0
5810,rater_06,111,36,2,Product Review,3,,"""2026-02-27T01:46:13.128Z""",process,0
5811,rater_05,250,83,3,Business Pitch,3,,"""2026-02-27T01:46:13.315Z""",process,0
5812,rater_04,790,239,1,Social Media Post,3,,"""2026-02-27T01:46:15.715Z""",product,0
5813,rater_06,750,225,1,Social Media Post,1,,"""2026-02-27T01:46:15.832Z""",process,0
5814,rater_07,730,220,1,Social Media Post,2,,"""2026-02-27T01:46:15.846Z""",product,0
5815,rater_06,781,236,3,Business Pitch,2,,"""2026-02-27T01:46:18.993Z""",process,0
5816,rater_05,878,262,1,Social Media Post,3,,"""2026-02-27T01:46:20.289Z""",process,0
5817,rater_06,851,256,3,Business Pitch,1,,"""2026-02-27T01:46:21.662Z""",process,0
5818,rater_04,892,267,1,Social Media Post,3,,"""2026-02-27T01:46:24.116Z""",product,0
5819,rater_06,798,242,5,Interview Response,2,,"""2026-02-27T01:46:24.701Z""",process,0
5820,rater_05,541,166,1,Social Media Post,3,,"""2026-02-27T01:46:26.205Z""",process,0
5821,rater_06,740,223,2,Product Review,1,,"""2026-02-27T01:46:27.266Z""",process,0
5822,rater_03,108,35,3,Business Pitch,4,,"""2026-02-27T01:46:29.188Z""",process,0
5823,rater_06,780,236,1,Social Media Post,1,,"""2026-02-27T01:46:29.941Z""",process,0
5824,rater_04,839,254,2,Product Review,2,,"""2026-02-27T01:46:30.203Z""",product,0
5825,rater_07,628,192,2,Product Review,1,,"""2026-02-27T01:46:34.383Z""",product,0
5826,rater_04,724,220,3,Business Pitch,3,,"""2026-02-27T01:46:35.224Z""",product,0
5827,rater_05,790,239,1,Social Media Post,3,,"""2026-02-27T01:46:36.861Z""",process,0
5828,rater_06,424,135,3,Business Pitch,2,,"""2026-02-27T01:46:38.163Z""",process,0
5829,rater_04,540,165,5,Interview Response,4,,"""2026-02-27T01:46:41.045Z""",product,0
5830,rater_05,843,255,5,Interview Response,3,,"""2026-02-27T01:46:43.825Z""",process,0
5831,rater_06,893,267,2,Product Review,1,,"""2026-02-27T01:46:44.053Z""",process,0
5832,rater_07,410,132,1,Social Media Post,2,,"""2026-02-27T01:46:44.611Z""",product,0
5833,rater_06,466,145,5,Interview Response,1,,"""2026-02-27T01:46:46.931Z""",process,0
5834,rater_04,207,67,1,Social Media Post,4,,"""2026-02-27T01:46:48.076Z""",product,0
5835,rater_06,814,247,5,Interview Response,4,,"""2026-02-27T01:46:50.094Z""",process,0
5836,rater_06,592,180,1,Social Media Post,1,,"""2026-02-27T01:46:53.120Z""",process,0
5837,rater_07,718,219,5,Interview Response,2,,"""2026-02-27T01:46:53.997Z""",product,0
5838,rater_04,875,262,3,Business Pitch,3,,"""2026-02-27T01:46:54.877Z""",product,0
5839,rater_05,266,89,1,Social Media Post,4,,"""2026-02-27T01:46:55.487Z""",process,0
5840,rater_06,784,237,2,Product Review,2,,"""2026-02-27T01:47:01.166Z""",process,0
5841,rater_07,89,30,5,Interview Response,1,,"""2026-02-27T01:47:03.025Z""",product,0
5842,rater_04,81,28,5,Interview Response,2,,"""2026-02-27T01:47:04.231Z""",product,0
5843,rater_05,446,140,5,Interview Response,4,,"""2026-02-27T01:47:05.048Z""",process,0
5844,rater_06,139,45,3,Business Pitch,1,,"""2026-02-27T01:47:05.621Z""",process,0
5845,rater_04,825,250,3,Business Pitch,2,,"""2026-02-27T01:47:11.284Z""",product,0
5846,rater_07,317,103,3,Business Pitch,1,,"""2026-02-27T01:47:14.355Z""",product,0
5847,rater_05,183,59,5,Interview Response,4,,"""2026-02-27T01:47:16.700Z""",process,0
5848,rater_04,320,105,2,Product Review,3,,"""2026-02-27T01:47:21.078Z""",product,0
5849,rater_07,333,109,3,Business Pitch,3,,"""2026-02-27T01:47:25.277Z""",product,0
5850,rater_05,792,239,3,Business Pitch,3,,"""2026-02-27T01:47:25.888Z""",process,0
5851,rater_03,279,92,2,Product Review,4,,"""2026-02-27T01:47:28.017Z""",process,0
5852,rater_06,61,23,1,Social Media Post,1,,"""2026-02-27T01:47:29.328Z""",process,0
5853,rater_06,28,12,5,Interview Response,1,,"""2026-02-27T01:47:31.337Z""",process,0
5854,rater_05,761,229,3,Business Pitch,4,,"""2026-02-27T01:47:33.406Z""",process,0
5855,rater_06,31,13,3,Business Pitch,1,,"""2026-02-27T01:47:35.709Z""",process,0
5856,rater_04,524,160,2,Product Review,3,,"""2026-02-27T01:47:37.853Z""",product,0
5857,rater_07,766,231,2,Product Review,2,,"""2026-02-27T01:47:38.231Z""",product,0
5858,rater_03,624,191,2,Product Review,3,,"""2026-02-27T01:47:38.571Z""",process,0
5859,rater_06,244,82,1,Social Media Post,3,,"""2026-02-27T01:47:39.602Z""",process,0
5860,rater_05,555,170,1,Social Media Post,2,,"""2026-02-27T01:47:42.229Z""",process,0
5861,rater_06,666,204,1,Social Media Post,1,,"""2026-02-27T01:47:42.459Z""",process,0
5862,rater_06,696,213,2,Product Review,1,,"""2026-02-27T01:47:44.922Z""",process,0
5863,rater_03,377,122,5,Interview Response,3,,"""2026-02-27T01:47:46.750Z""",process,0
5864,rater_07,156,52,2,Product Review,4,,"""2026-02-27T01:47:47.428Z""",product,0
5865,rater_04,768,232,3,Business Pitch,3,,"""2026-02-27T01:47:48.144Z""",product,0
5866,rater_04,143,46,3,Business Pitch,2,,"""2026-02-27T01:47:53.790Z""",product,0
5867,rater_05,508,156,2,Product Review,2,,"""2026-02-27T01:47:54.406Z""",process,0
5868,rater_06,677,206,5,Interview Response,4,,"""2026-02-27T01:47:54.625Z""",process,0
5869,rater_04,67,24,3,Business Pitch,3,,"""2026-02-27T01:48:01.741Z""",product,0
5870,rater_05,445,140,5,Interview Response,4,,"""2026-02-27T01:48:02.302Z""",process,0
5871,rater_03,129,43,1,Social Media Post,1,,"""2026-02-27T01:48:02.967Z""",process,0
5872,rater_05,293,97,5,Interview Response,3,,"""2026-02-27T01:48:07.907Z""",process,0
5873,rater_04,502,154,5,Interview Response,3,,"""2026-02-27T01:48:11.863Z""",product,0
5874,rater_07,103,34,2,Product Review,2,,"""2026-02-27T01:48:12.518Z""",product,0
5875,rater_03,645,198,2,Product Review,2,,"""2026-02-27T01:48:15.048Z""",process,0
5876,rater_05,569,173,3,Business Pitch,2,,"""2026-02-27T01:48:15.095Z""",process,0
5878,rater_04,728,220,5,Interview Response,2,,"""2026-02-27T01:48:18.229Z""",product,0
5879,rater_03,24,11,5,Interview Response,1,,"""2026-02-27T01:48:19.906Z""",process,1
5880,rater_05,210,67,5,Interview Response,3,,"""2026-02-27T01:48:20.611Z""",process,0
5881,rater_07,13,9,1,Social Media Post,5,,"""2026-02-27T01:48:23.064Z""",product,1
5882,rater_04,642,197,3,Business Pitch,2,,"""2026-02-27T01:48:23.770Z""",product,0
5883,rater_05,513,157,3,Business Pitch,3,,"""2026-02-27T01:48:26.629Z""",process,0
5884,rater_04,460,144,2,Product Review,2,,"""2026-02-27T01:48:30.132Z""",product,0
5885,rater_07,43,16,3,Business Pitch,3,,"""2026-02-27T01:48:30.854Z""",product,0
5886,rater_05,479,149,1,Social Media Post,2,,"""2026-02-27T01:48:33.603Z""",process,0
5888,rater_07,889,266,5,Interview Response,1,,"""2026-02-27T01:48:37.368Z""",product,0
5889,rater_04,717,219,1,Social Media Post,1,,"""2026-02-27T01:48:40.558Z""",product,0
5891,rater_07,544,166,5,Interview Response,2,,"""2026-02-27T01:48:44.704Z""",product,0
5892,rater_04,614,187,5,Interview Response,1,,"""2026-02-27T01:48:46.759Z""",product,0
5893,rater_05,517,158,3,Business Pitch,4,,"""2026-02-27T01:48:47.300Z""",process,0
5894,rater_07,111,36,2,Product Review,2,,"""2026-02-27T01:48:51.157Z""",product,0
5895,rater_05,838,253,1,Social Media Post,2,,"""2026-02-27T01:48:52.007Z""",process,0
5896,rater_04,841,254,1,Social Media Post,2,,"""2026-02-27T01:48:53.634Z""",product,0
5897,rater_06,558,170,5,Interview Response,1,,"""2026-02-27T01:48:54.508Z""",process,0
5899,rater_06,725,220,5,Interview Response,1,,"""2026-02-27T01:48:58.034Z""",process,0
5900,rater_05,712,217,5,Interview Response,2,,"""2026-02-27T01:48:58.740Z""",process,0
5901,rater_07,836,253,2,Product Review,3,,"""2026-02-27T01:49:00.416Z""",product,0
5903,rater_06,296,99,2,Product Review,2,,"""2026-02-27T01:49:02.244Z""",process,0
5904,rater_03,699,213,1,Social Media Post,2,,"""2026-02-27T01:49:04.761Z""",process,0
5905,rater_05,875,262,3,Business Pitch,3,,"""2026-02-27T01:49:06.712Z""",process,0
5906,rater_04,804,245,2,Product Review,3,,"""2026-02-27T01:49:07.270Z""",product,0
5907,rater_07,749,225,3,Business Pitch,2,,"""2026-02-27T01:49:08.565Z""",product,0
5908,rater_03,802,245,3,Business Pitch,1,,"""2026-02-27T01:49:11.843Z""",process,0
5910,rater_07,357,117,5,Interview Response,2,,"""2026-02-27T01:49:16.183Z""",product,0
5911,rater_05,462,144,5,Interview Response,3,,"""2026-02-27T01:49:16.517Z""",process,0
5912,rater_04,390,127,1,Social Media Post,2,,"""2026-02-27T01:49:17.487Z""",product,0
5913,rater_03,101,33,5,Interview Response,1,,"""2026-02-27T01:49:17.949Z""",process,0
5914,rater_05,527,162,1,Social Media Post,2,,"""2026-02-27T01:49:21.485Z""",process,0
5915,rater_07,452,142,2,Product Review,2,,"""2026-02-27T01:49:23.178Z""",product,0
5917,rater_03,357,117,5,Interview Response,3,,"""2026-02-27T01:49:28.882Z""",process,0
5918,rater_07,131,43,3,Business Pitch,2,,"""2026-02-27T01:49:30.566Z""",product,0
5919,rater_04,707,216,5,Interview Response,2,,"""2026-02-27T01:49:30.915Z""",product,0
5920,rater_05,377,122,5,Interview Response,3,,"""2026-02-27T01:49:32.985Z""",process,0
5922,rater_07,765,231,5,Interview Response,1,,"""2026-02-27T01:49:37.537Z""",product,0
5923,rater_03,381,123,5,Interview Response,3,,"""2026-02-27T01:49:37.747Z""",process,0
5924,rater_05,408,131,3,Business Pitch,2,,"""2026-02-27T01:49:39.149Z""",process,0
5925,rater_04,494,152,5,Interview Response,2,,"""2026-02-27T01:49:40.521Z""",product,0
5926,rater_03,358,118,1,Social Media Post,2,,"""2026-02-27T01:49:42.999Z""",process,0
5928,rater_05,256,86,2,Product Review,3,,"""2026-02-27T01:49:45.057Z""",process,0
5929,rater_07,380,123,3,Business Pitch,2,,"""2026-02-27T01:49:45.972Z""",product,0
5930,rater_04,123,40,3,Business Pitch,2,,"""2026-02-27T01:49:49.973Z""",product,0
5931,rater_05,558,170,5,Interview Response,2,,"""2026-02-27T01:49:50.938Z""",process,0
5932,rater_03,252,85,1,Social Media Post,4,,"""2026-02-27T01:49:51.545Z""",process,0
5933,rater_07,713,218,1,Social Media Post,3,,"""2026-02-27T01:49:54.099Z""",product,0
5935,rater_05,830,251,2,Product Review,2,,"""2026-02-27T01:49:58.211Z""",process,0
5936,rater_07,820,249,3,Business Pitch,2,,"""2026-02-27T01:50:02.680Z""",product,0
5937,rater_04,17,10,1,Social Media Post,5,,"""2026-02-27T01:50:02.949Z""",product,0
5938,rater_05,809,246,2,Product Review,2,,"""2026-02-27T01:50:03.616Z""",process,0
5939,rater_04,672,205,3,Business Pitch,2,,"""2026-02-27T01:50:08.537Z""",product,0
5940,rater_07,574,174,5,Interview Response,1,,"""2026-02-27T01:50:10.340Z""",product,0
5941,rater_03,763,229,5,Interview Response,2,,"""2026-02-27T01:50:12.682Z""",process,0
5942,rater_04,93,31,5,Interview Response,2,,"""2026-02-27T01:50:15.231Z""",product,0
5943,rater_05,877,262,5,Interview Response,3,,"""2026-02-27T01:50:15.647Z""",process,0
5944,rater_03,208,67,2,Product Review,2,,"""2026-02-27T01:50:17.833Z""",process,0
5945,rater_07,817,248,3,Business Pitch,2,,"""2026-02-27T01:50:18.358Z""",product,0
5946,rater_05,92,31,3,Business Pitch,2,,"""2026-02-27T01:50:22.329Z""",process,0
5947,rater_04,784,237,2,Product Review,3,,"""2026-02-27T01:50:22.825Z""",product,0
5948,rater_03,838,253,1,Social Media Post,2,,"""2026-02-27T01:50:23.178Z""",process,0
5949,rater_05,95,32,2,Product Review,2,,"""2026-02-27T01:50:27.194Z""",process,0
5950,rater_07,633,194,3,Business Pitch,3,,"""2026-02-27T01:50:27.284Z""",product,0
5952,rater_04,272,90,3,Business Pitch,3,,"""2026-02-27T01:50:29.992Z""",product,0
5953,rater_05,769,232,1,Social Media Post,2,,"""2026-02-27T01:50:31.271Z""",process,0
5954,rater_03,343,113,2,Product Review,3,,"""2026-02-27T01:50:32.928Z""",process,0
5955,rater_05,852,256,2,Product Review,2,,"""2026-02-27T01:50:34.464Z""",process,0
5956,rater_07,538,165,2,Product Review,2,,"""2026-02-27T01:50:35.351Z""",product,0
5957,rater_05,504,155,2,Product Review,2,,"""2026-02-27T01:50:38.306Z""",process,0
5958,rater_04,676,206,3,Business Pitch,3,,"""2026-02-27T01:50:41.678Z""",product,0
5960,rater_05,20,10,5,Interview Response,3,,"""2026-02-27T01:50:44.683Z""",process,0
5961,rater_03,811,247,2,Product Review,5,,"""2026-02-27T01:50:44.752Z""",process,0
5962,rater_07,26,12,2,Product Review,3,,"""2026-02-27T01:50:45.230Z""",product,0
5963,rater_04,394,128,1,Social Media Post,4,,"""2026-02-27T01:50:49.350Z""",product,0
5965,rater_05,708,216,2,Product Review,3,,"""2026-02-27T01:50:50.750Z""",process,0
5966,rater_03,596,182,1,Social Media Post,2,,"""2026-02-27T01:50:51.098Z""",process,0
5967,rater_05,40,15,5,Interview Response,1,,"""2026-02-27T01:50:54.069Z""",process,0
5968,rater_07,46,17,2,Product Review,2,,"""2026-02-27T01:50:55.135Z""",product,0
5969,rater_05,21,11,1,Social Media Post,1,,"""2026-02-27T01:50:57.091Z""",process,1
5970,rater_04,315,103,1,Social Media Post,5,,"""2026-02-27T01:50:59.499Z""",product,0
5971,rater_03,564,172,2,Product Review,2,,"""2026-02-27T01:51:02.064Z""",process,0
5972,rater_05,374,122,3,Business Pitch,4,,"""2026-02-27T01:51:05.915Z""",process,0
5974,rater_07,684,209,1,Social Media Post,2,,"""2026-02-27T01:51:07.231Z""",product,0
5975,rater_03,242,81,3,Business Pitch,2,,"""2026-02-27T01:51:10.046Z""",process,0
5976,rater_04,674,206,1,Social Media Post,1,,"""2026-02-27T01:51:10.903Z""",product,0
5977,rater_03,563,172,1,Social Media Post,2,,"""2026-02-27T01:51:15.404Z""",process,0
5979,rater_05,156,52,2,Product Review,5,,"""2026-02-27T01:51:19.118Z""",process,0
5980,rater_04,483,150,1,Social Media Post,4,,"""2026-02-27T01:51:19.945Z""",product,0
5981,rater_03,598,182,3,Business Pitch,2,,"""2026-02-27T01:51:20.296Z""",process,0
5982,rater_07,18,10,2,Product Review,2,,"""2026-02-27T01:51:21.768Z""",product,0
5983,rater_05,650,199,3,Business Pitch,2,,"""2026-02-27T01:51:24.329Z""",process,0
5984,rater_04,85,29,5,Interview Response,2,,"""2026-02-27T01:51:25.616Z""",product,0
5985,rater_03,545,168,5,Interview Response,2,,"""2026-02-27T01:51:28.773Z""",process,0
5986,rater_05,716,218,5,Interview Response,4,,"""2026-02-27T01:51:33.088Z""",process,0
5988,rater_04,6,7,2,Product Review,2,,"""2026-02-27T01:51:34.401Z""",product,0
5989,rater_07,32,13,5,Interview Response,3,,"""2026-02-27T01:51:35.818Z""",product,0
5990,rater_05,325,106,3,Business Pitch,2,,"""2026-02-27T01:51:37.190Z""",process,0
5991,rater_04,671,205,2,Product Review,2,,"""2026-02-27T01:51:41.115Z""",product,0
5992,rater_07,614,187,5,Interview Response,1,,"""2026-02-27T01:51:43.309Z""",product,0
5993,rater_04,242,81,3,Business Pitch,3,,"""2026-02-27T01:51:46.229Z""",product,0
5995,rater_05,52,20,5,Interview Response,3,,"""2026-02-27T01:51:48.183Z""",process,0
5996,rater_07,253,85,2,Product Review,1,,"""2026-02-27T01:51:51.887Z""",product,0
5997,rater_04,233,76,2,Product Review,3,,"""2026-02-27T01:51:55.288Z""",product,0
5999,rater_05,840,254,3,Business Pitch,3,,"""2026-02-27T01:51:57.924Z""",process,0
6000,rater_07,711,217,3,Business Pitch,4,,"""2026-02-27T01:52:01.290Z""",product,0
6001,rater_04,847,256,3,Business Pitch,3,,"""2026-02-27T01:52:04.176Z""",product,0
6003,rater_05,129,43,1,Social Media Post,2,,"""2026-02-27T01:52:07.688Z""",process,0
6004,rater_07,155,52,1,Social Media Post,4,,"""2026-02-27T01:52:10.943Z""",product,0
6005,rater_05,676,206,3,Business Pitch,2,,"""2026-02-27T01:52:14.285Z""",process,0
6006,rater_04,714,218,3,Business Pitch,4,,"""2026-02-27T01:52:16.713Z""",product,0
6008,rater_05,226,72,5,Interview Response,1,,"""2026-02-27T01:52:18.210Z""",process,0
6009,rater_07,798,242,5,Interview Response,2,,"""2026-02-27T01:52:18.333Z""",product,0
6010,rater_04,268,89,3,Business Pitch,3,,"""2026-02-27T01:52:21.679Z""",product,0
6011,rater_05,545,168,5,Interview Response,2,,"""2026-02-27T01:52:23.706Z""",process,0
6012,rater_07,464,145,2,Product Review,4,,"""2026-02-27T01:52:25.338Z""",product,0
6013,rater_05,222,70,5,Interview Response,3,,"""2026-02-27T01:52:28.849Z""",process,0
6014,rater_04,162,53,5,Interview Response,2,,"""2026-02-27T01:52:29.935Z""",product,0
6016,rater_05,73,26,1,Social Media Post,2,,"""2026-02-27T01:52:32.699Z""",process,0
6017,rater_07,15,9,3,Business Pitch,3,,"""2026-02-27T01:52:33.955Z""",product,0
6018,rater_03,693,212,5,Interview Response,3,,"""2026-02-27T01:52:36.473Z""",process,0
6019,rater_04,75,26,3,Business Pitch,2,,"""2026-02-27T01:52:39.559Z""",product,0
6020,rater_05,322,105,5,Interview Response,4,,"""2026-02-27T01:52:39.955Z""",process,0
6021,rater_07,74,26,2,Product Review,2,,"""2026-02-27T01:52:41.645Z""",product,0
6022,rater_06,202,65,5,Interview Response,1,,"""2026-02-27T01:52:41.747Z""",process,0
6024,rater_06,515,158,1,Social Media Post,1,,"""2026-02-27T01:52:44.590Z""",process,0
6025,rater_03,226,72,5,Interview Response,2,,"""2026-02-27T01:52:45.628Z""",process,0
6026,rater_04,250,83,3,Business Pitch,3,,"""2026-02-27T01:52:46.531Z""",product,0
6027,rater_07,136,44,5,Interview Response,1,,"""2026-02-27T01:52:48.966Z""",product,0
6028,rater_05,449,141,3,Business Pitch,5,,"""2026-02-27T01:52:49.709Z""",process,0
6029,rater_03,711,217,3,Business Pitch,2,,"""2026-02-27T01:52:53.163Z""",process,0
6030,rater_06,158,52,5,Interview Response,2,,"""2026-02-27T01:52:53.219Z""",process,0
6031,rater_04,346,115,1,Social Media Post,5,,"""2026-02-27T01:52:54.818Z""",product,0
6032,rater_07,149,50,1,Social Media Post,2,,"""2026-02-27T01:52:56.112Z""",product,0
6033,rater_05,1,4,1,Social Media Post,4,,"""2026-02-27T01:52:57.123Z""",process,0
6035,rater_06,620,190,2,Product Review,2,,"""2026-02-27T01:52:57.229Z""",process,0
6036,rater_06,156,52,2,Product Review,3,,"""2026-02-27T01:53:03.217Z""",process,0
6037,rater_07,520,159,2,Product Review,2,,"""2026-02-27T01:53:04.063Z""",product,0
6038,rater_06,344,113,3,Business Pitch,3,,"""2026-02-27T01:53:07.194Z""",process,0
6039,rater_05,370,122,1,Social Media Post,4,,"""2026-02-27T01:53:10.694Z""",process,0
6040,rater_06,314,102,5,Interview Response,2,,"""2026-02-27T01:53:11.722Z""",process,0
6041,rater_07,279,92,2,Product Review,4,,"""2026-02-27T01:53:11.925Z""",product,0
6042,rater_03,716,218,5,Interview Response,3,,"""2026-02-27T01:53:13.106Z""",process,0
6044,rater_05,283,95,1,Social Media Post,3,,"""2026-02-27T01:53:16.664Z""",process,0
6045,rater_06,585,178,2,Product Review,3,,"""2026-02-27T01:53:20.223Z""",process,0
6047,rater_06,703,215,2,Product Review,1,,"""2026-02-27T01:53:23.226Z""",process,0
6048,rater_05,514,157,5,Interview Response,3,,"""2026-02-27T01:53:23.898Z""",process,0
6049,rater_06,58,22,2,Product Review,1,,"""2026-02-27T01:53:26.092Z""",process,0
6050,rater_05,407,131,2,Product Review,2,,"""2026-02-27T01:53:27.437Z""",process,0
6051,rater_06,684,209,1,Social Media Post,1,,"""2026-02-27T01:53:28.697Z""",process,0
6052,rater_05,159,53,1,Social Media Post,2,,"""2026-02-27T01:53:31.502Z""",process,0
6053,rater_06,471,147,1,Social Media Post,1,,"""2026-02-27T01:53:31.510Z""",process,0
6054,rater_03,410,132,1,Social Media Post,3,,"""2026-02-27T01:53:32.108Z""",process,0
6055,rater_06,830,251,2,Product Review,1,,"""2026-02-27T01:53:36.549Z""",process,0
6057,rater_05,205,66,3,Business Pitch,3,,"""2026-02-27T01:53:39.496Z""",process,0
6058,rater_06,453,142,3,Business Pitch,1,,"""2026-02-27T01:53:40.368Z""",process,0
6059,rater_07,670,205,1,Social Media Post,4,,"""2026-02-27T01:53:41.732Z""",product,0
6060,rater_05,471,147,1,Social Media Post,1,,"""2026-02-27T01:53:43.058Z""",process,0
6061,rater_06,741,223,1,Social Media Post,2,,"""2026-02-27T01:53:44.290Z""",process,0
6062,rater_06,587,178,5,Interview Response,1,,"""2026-02-27T01:53:48.539Z""",process,0
6063,rater_05,734,221,2,Product Review,2,,"""2026-02-27T01:53:49.061Z""",process,0
6064,rater_07,377,122,5,Interview Response,2,,"""2026-02-27T01:53:50.160Z""",product,0
6065,rater_06,657,201,3,Business Pitch,1,,"""2026-02-27T01:53:54.297Z""",process,0
6066,rater_03,363,119,2,Product Review,2,,"""2026-02-27T01:53:55.869Z""",process,0
6067,rater_05,626,191,5,Interview Response,3,,"""2026-02-27T01:53:57.045Z""",process,0
6068,rater_06,407,131,2,Product Review,1,,"""2026-02-27T01:53:57.597Z""",process,0
