conversation_hash,task_type,product_word_count,openai_score,qwen_score,xai_score,avg_score,product_turn
1aaf0b662ab6d3f6332288233fbd589d,script,259,38,42.0,38.0,39.3,6
c4d13af8e8f7b4f31fa70bb65e6f2d2e,story,722,50,48.0,48.0,48.7,3
f732c7ae88c494367f3d923c2524819b,worldbuilding,394,25,25.0,38.0,29.3,3
1ca9bd17003d763b1dcdb00724ccee54,worldbuilding,543,45,42.0,45.0,44.0,1
0704d3a0b027e6d7dc0b1fa208219c08,worldbuilding,443,20,12.0,38.0,23.3,3
bc7f3791641212c440346037bc8df31e,worldbuilding,594,34,25.0,42.0,33.7,4
bb29d51fac426582c65541710e3c18d3,script,640,38,42.0,38.0,39.3,1
00e7221f15c7fb2026d855d94afac7dd,script,519,28,15.0,35.0,26.0,6
c3828c1535e77586d109792a4debe535,script,502,38,42.0,42.0,40.7,5
f806c75b781c8bfd0c7ae748ef92043b,fan_fiction,695,48,42.0,45.0,45.0,3
b5d91e59c6df375b96cde50bfa0fca39,script,477,45,42.0,45.0,44.0,1
7b178ccccd055a8f0afc154871760fce,letter,151,10,12.0,15.0,12.3,9
0f361fd5c8fada2f0bad3dcecd138731,script,493,38,42.0,42.0,40.7,8
ff2f71c4396566b82c1fd84be96fb50e,poem,124,44,42.0,42.0,42.7,1
93a03973a38706d40c30cf453c9c80a2,fan_fiction,639,45,42.0,42.0,43.0,6
f1c8062d3785d0a515dca3b35cd820d2,worldbuilding,159,20,25.0,25.0,23.3,5
2e0f3ce00dc9fcbf7f7af9474c0972dc,worldbuilding,193,20,12.0,35.0,22.3,8
0a8d33dc7d04af199129afdd9f497d19,fan_fiction,470,28,12.0,35.0,25.0,3
2b5e8e6342bafb47dd596d54e0ee1132,worldbuilding,482,20,12.0,25.0,19.0,5
01fe6a7b48c5fb1873c5925157613eac,worldbuilding,512,38,42.0,42.0,40.7,1
31a4bf4ca96759c7dfa32cf477cac05e,worldbuilding,481,20,15.0,38.0,24.3,4
61e6af294333f6938f98ec5d16020bcf,letter,398,10,10.0,15.0,11.7,4
5ce673872bd2462f1fec7ae236a55da7,script,423,38,38.0,42.0,39.3,3
98399792b6e389fa92001ab2f9d885d3,letter,170,20,12.0,15.0,15.7,7
42284f386c5048a2fdc890208f56a7ae,fan_fiction,123,36,42.0,42.0,40.0,6
70e212fb71fe955e9dbcdc976534a9ab,song,397,46,38.0,45.0,43.0,1
127a2184733afa63847eaee3b77b57d6,script,134,28,25.0,38.0,30.3,3
df969efd4fd7b3e8abc33be88000c9ef,letter,307,20,28.0,35.0,27.7,1
ded24c4e1a83ba13191e74fc7e195e2e,worldbuilding,434,20,10.0,35.0,21.7,4
ad171e4717337f05b636a65fcc862866,worldbuilding,623,38,12.0,42.0,30.7,3
34db711ad7e2fd42934d7b592055881d,story,969,44,35.0,38.0,39.0,1
f81a36d498e57c489de76d33a7080791,story,487,24,15.0,38.0,25.7,3
d9d5241108e663433789d66e7f7dd8a9,letter,209,20,42.0,42.0,34.7,1
e6d285e714be23132fd1e04e6f4ca446,fan_fiction,329,20,18.0,35.0,24.3,5
f55b7ee9e9182db60bb45d2c77a3f11c,worldbuilding,332,30,15.0,38.0,27.7,3
eea464f62afd0acdcf403aafaa1c72c3,script,540,44,25.0,42.0,37.0,3
30382eb227f6e0bf4ac4a5e66be8c4d5,story,662,36,28.0,42.0,35.3,5
9571d8aa768d1177304b4404d9331e8f,worldbuilding,459,20,10.0,15.0,15.0,3
e9f740fe58f9a1a3293356c675ed748c,letter,140,12,12.0,10.0,11.3,3
21bf38e68508fe1c54644febde6834e2,story,247,28,38.0,38.0,34.7,4
88859c2bc2a7798bf1afd405c9b31fe6,letter,352,20,12.0,35.0,22.3,6
1b748389830087254294ecae8cc2eaa2,fan_fiction,283,28,12.0,38.0,26.0,3
ebf2e49c0a9299fbf5dfe9306dc18c06,story,545,46,28.0,42.0,38.7,3
275ae21bbdf5608f7def8002bc69bafe,worldbuilding,369,28,25.0,42.0,31.7,3
fab26dda159abaea526d6f18c58e4a3f,story,589,30,25.0,35.0,30.0,2
703d270a6785bd0c268ce6d4a569bb3d,fan_fiction,468,20,12.0,15.0,15.7,3
09c99f219cc5f6e68817828d976a982c,script,506,47,42.0,42.0,43.7,3
b85e693ff0412ece78f73051befed120,worldbuilding,413,28,25.0,42.0,31.7,4
47d2e043d1b78a14ebbaefabc6c58856,fan_fiction,289,20,15.0,25.0,20.0,3
443f364e2b6c4f14eeac569dfb2ccdd2,fan_fiction,597,20,12.0,35.0,22.3,4
45b471eceabba3362d004a931d1759bf,letter,103,15,12.0,12.0,13.0,3
a44973f26013331fc04ed961a6711e12,story,416,30,25.0,38.0,31.0,3
fa2e2c570822d91cec5bb377df7c23b4,fan_fiction,907,40,42.0,42.0,41.3,3
59c18e8a8c005530146d9a858b0fab3c,worldbuilding,428,45,42.0,45.0,44.0,3
9630684c96e7521b2c812f44b72e518f,fan_fiction,441,28,28.0,38.0,31.3,3
6b7eceef7c129acbaf08da9ee5cc7590,worldbuilding,499,36,28.0,42.0,35.3,3
9629eb3ece69cb55a6df271d335c31b9,worldbuilding,466,20,12.0,38.0,23.3,1
1735537a53bdce4e020de80b9f43ce6e,script,469,32,42.0,42.0,38.7,3
9cbcf41e4fe555fd2aeb6d78d912ebc1,fan_fiction,651,46,42.0,42.0,43.3,4
d28719ae07dca59c8ea98912ce71029f,story,654,48,42.0,45.0,45.0,3
0f36392824ea11bf45130d7b198b5fdb,worldbuilding,724,30,25.0,42.0,32.3,1
095ca5bc87c8524cd8f087704cb77e22,fan_fiction,692,44,42.0,42.0,42.7,3
88dcfc70a6cbb10a9bec55b6b16bd056,worldbuilding,361,36,42.0,42.0,40.0,3
4598fc27891173bc176bf091cd0dc5d9,worldbuilding,531,30,25.0,38.0,31.0,3
9c54201ef6be9c0b6062444886715dae,worldbuilding,697,36,38.0,42.0,38.7,6
266ddb23e88818da95b4b96de9081edf,worldbuilding,306,36,32.0,42.0,36.7,1
99037de2e72459fa10be8f96b2a9dc21,fan_fiction,602,40,42.0,42.0,41.3,3
e125bd1a0173d91a0c21cc24f771bb5e,story,578,44,32.0,42.0,39.3,1
0f926f824ccdf460460e4abcfdfd71fe,worldbuilding,62,10,10.0,10.0,10.0,4
241f0598e7d9d500e0a483734a24328a,script,587,38,42.0,42.0,40.7,4
2dcd23103ac3dfced6598a0e82f2d31d,song,324,24,25.0,38.0,29.0,4
44af0c3f5671bbb1a18e7a8abb2d7b06,worldbuilding,440,20,25.0,42.0,29.0,3
7d38e27385c5006fef95cf3a79aaed72,fan_fiction,725,46,48.0,42.0,45.3,3
794c4dd555e0c186c65807347b0bd2de,fan_fiction,565,38,42.0,42.0,40.7,2
5ccf2f7ab2371d4b39e091e99cd02d49,story,919,45,42.0,42.0,43.0,4
59ae0c8aace4bea1429d535f21f35063,story,684,28,25.0,42.0,31.7,4
e8cb8ff5fdd110ef8d33e7c3278d23f3,song,237,41,32.0,42.0,38.3,3
11ba696d6c2c93ad274b9718c0301d45,story,422,44,42.0,42.0,42.7,3
81072b80281e5e6b4e348b91a88ce960,script,371,20,12.0,38.0,23.3,4
5c5fb94906c6f42872af83dc89e91e21,story,972,44,12.0,25.0,27.0,1
a2eb251ffe386f53c602b04b8ee42d07,story,522,32,25.0,35.0,30.7,3
cb3ad3876152d96964946348d43402db,story,852,36,42.0,38.0,38.7,4
494cdcd931ee945cf6bedb86208b5109,worldbuilding,425,36,25.0,42.0,34.3,10
badd6aff089682e0303811b2571a6f16,story,671,36,32.0,42.0,36.7,3
9fe7b83c78404490e62faa9d15f0bae3,script,316,44,42.0,45.0,43.7,4
dbf73905d10085aa275b3082ca047eba,letter,587,20,12.0,38.0,23.3,3
19f5d5e6f6d691416e690ce7fec063f9,poem,171,44,38.0,42.0,41.3,3
31cd431a4da8d3ff66d96bad350b49d5,fan_fiction,528,46,48.0,42.0,45.3,3
e6e39e4b387bda62c10a23c1b3ffed6a,script,352,44,42.0,42.0,42.7,6
c34e828cbc92ae69242061739bd8d14e,worldbuilding,542,20,15.0,35.0,23.3,3
4eebb21467734ee4a12d43e5f56e463f,worldbuilding,486,20,25.0,38.0,27.7,5
93ea63257e5a02683c0d92dc30efc180,script,514,20,15.0,20.0,18.3,3
195983bcd08ff7a02d9563b832082371,story,293,38,18.0,38.0,31.3,5
55d447b7fafd0065adf2f4f4ea448098,worldbuilding,50,30,18.0,42.0,30.0,4
0967b0d9ffc8c49414b3ade8a968f891,story,580,40,42.0,42.0,41.3,5
9254fb5bd5ead3fa6860008dc09f6f42,worldbuilding,516,20,25.0,35.0,26.7,2
54eb0c006484435c7434339744623073,fan_fiction,470,46,42.0,42.0,43.3,3
7e9c9c83bb10808123b8de35cba558e8,fan_fiction,377,46,42.0,42.0,43.3,4
705f381fc2629f26261512f5f1755415,worldbuilding,130,20,10.0,15.0,15.0,3
e62abd04e535517012235b1b1eb3f088,letter,363,15,12.0,25.0,17.3,3
9b363a8ffeb7984099b9426ace828d15,story,485,32,28.0,42.0,34.0,1
c4aa26acab9f5d0a901e1c48f6ce16f8,worldbuilding,530,40,42.0,42.0,41.3,1
ec6881877363a6daf5c3d6e3aeaf5561,worldbuilding,483,20,25.0,42.0,29.0,3
67744b7c7a63fd1f86f4304831d7a802,fan_fiction,419,38,42.0,42.0,40.7,2
8338d2b69b66c7bb36c907efa6d7d7a1,story,463,38,42.0,38.0,39.3,5
556412ad3ad467ce3732fa7721904e5d,story,679,44,42.0,42.0,42.7,1
312459e4edeb74d32215e3038d60e3b8,story,715,44,42.0,42.0,42.7,1
c3e55acbf8984f3daa0cb7ef3880f909,story,648,48,42.0,45.0,45.0,1
95b8fc98b633915ee6af1235cd5c13c3,fan_fiction,673,44,42.0,42.0,42.7,3
9d4a8af9a0c2f8b7cd8da018488875ee,worldbuilding,522,20,25.0,42.0,29.0,1
54a930df031c308dccb0c12ea8c61fa0,story,640,44,42.0,42.0,42.7,3
3fa6f166ea0201c1247cb07958edff0e,story,554,44,42.0,42.0,42.7,4
5d11dd88b7632b1e94cf3149c620a5e9,story,690,46,42.0,42.0,43.3,3
52da6aac7f3ee41ef55d90bf9cceedfa,story,550,38,42.0,42.0,40.7,4
0e6cd9149a4b7ceb2692ae515f063e6b,story,657,44,42.0,42.0,42.7,1
3ca1c562b175d9ce7ed81061b0dced39,story,674,44,38.0,42.0,41.3,1
2f9d881db90d7fcce9df1db7a5bab79f,story,675,34,42.0,42.0,39.3,5
999ef80834153b159ee2f28d272ef6ca,worldbuilding,253,32,42.0,42.0,38.7,3
79865d5dd6baa0f8e0e8c932cea8a352,worldbuilding,450,40,42.0,42.0,41.3,1
9af0c8744e3d86cffd0874d831c9c71a,story,653,44,42.0,42.0,42.7,1
4dd08fb6be15e25d4cf1f1c6fc56585e,story,687,38,38.0,42.0,39.3,3
d60f6b3fdd3426f73315bf5da7b607cd,worldbuilding,187,30,12.0,38.0,26.7,1
736f70686a5fc13c4f355d87d13581d8,worldbuilding,540,30,38.0,42.0,36.7,6
a8c126c1b5e85e14e82172168b70e38d,letter,253,20,12.0,25.0,19.0,4
6f5ef31532877c8e2877f349bf1ee155,worldbuilding,501,36,12.0,42.0,30.0,3
e7bdb015e49e715d242318a109560342,letter,70,15,12.0,10.0,12.3,4
1fbc462f13e175fc61e3c1ef2c1ffe6f,letter,553,28,42.0,45.0,38.3,5
cbd93e382bee916ea7b063a199580915,worldbuilding,554,30,25.0,42.0,32.3,3
0e7f9e538cf2769b629d04d0e53e3d64,fan_fiction,525,44,42.0,42.0,42.7,6
4cde9ab8175e711d9d90a34a19fb9750,script,487,30,25.0,42.0,32.3,7
caf1e4b9197883da00b1f8603ce406c8,letter,584,32,42.0,42.0,38.7,5
26918e89d07fae49aa8ae5c47b09248a,story,627,38,42.0,42.0,40.7,3
87d016c5292c358cfaaaf6ee7ce19bf1,story,626,44,42.0,42.0,42.7,1
d4769ab38b1a0f8d4555877c3774defc,fan_fiction,370,28,25.0,38.0,30.3,4
98f9f8e58f6860964dde8f6d0d34c4b6,story,653,44,42.0,42.0,42.7,1
d29367bce90f277736f0f03bbbf60f36,fan_fiction,431,25,25.0,38.0,29.3,3
a6ae62eb61c121f5ba4810111104e901,story,505,30,42.0,35.0,35.7,5
600bc410bffc580ba50603f586912d7f,story,551,32,12.0,30.0,24.7,3
42dabcd61e4941b7671e8ecfa758cc6b,story,690,38,38.0,42.0,39.3,3
96083ee8764dc875d89f7c4dee372a04,worldbuilding,467,32,25.0,38.0,31.7,3
5df3476d8a0ffaeea20eafd6c9c17749,worldbuilding,550,32,25.0,38.0,31.7,3
cb27b91c62d88bc11531a86d3f9c4b17,worldbuilding,535,36,25.0,42.0,34.3,3
0bd88f8ae6ee50d28257ed5dd5217922,letter,50,15,15.0,20.0,16.7,3
af614016e11d7244a59eb77c000bd372,story,536,28,25.0,38.0,30.3,3
e5a41eade1f42cb49a43cceccc9fe6ea,worldbuilding,406,38,42.0,42.0,40.7,2
b01ef7ba46a28aa8bf88f6d76d510fbc,story,449,20,25.0,30.0,25.0,4
9ca9bc1bb9e44d79c5bb60a502d82ea9,fan_fiction,650,38,42.0,42.0,40.7,4
151a217e3d92562485b67467b7fe9735,worldbuilding,483,32,25.0,38.0,31.7,4
ad2a48d4fbd98defb250acc9c0d0ee0c,script,368,32,25.0,42.0,33.0,4
7c7bb737aa13940c7e07d9137c59b8e5,worldbuilding,328,20,15.0,38.0,24.3,3
183cb16315a5808df7a3a956d13da285,script,256,20,25.0,30.0,25.0,5
31f8d97f369ca994c679748a8d725c94,fan_fiction,461,30,42.0,42.0,38.0,1
0a84023f108811c298f3626c66212925,worldbuilding,743,36,25.0,42.0,34.3,3
6f70c77b329f54c211347ca0ddb0d1db,worldbuilding,504,38,25.0,42.0,35.0,4
2cb4ecb68990fa235e405372b40e1416,story,604,30,25.0,42.0,32.3,3
df796682dfc57189afdba767084c0c31,story,551,36,25.0,42.0,34.3,2
4684d853ac64264e0621c5fda52261bc,worldbuilding,528,32,25.0,42.0,33.0,3
22be847a836153be2224eac0a7cbbbe3,worldbuilding,561,28,25.0,38.0,30.3,3
07fdc32ba81b6b840155c05cf0ddebd2,story,510,38,42.0,42.0,40.7,6
0032834d52ff562051c924233380cde9,fan_fiction,576,40,42.0,42.0,41.3,4
6f471a9cd17c21e153842d85af4fca86,fan_fiction,465,24,25.0,38.0,29.0,4
8ab77a2e0813c6450a4d8c85ff2ad20d,script,336,20,25.0,38.0,27.7,5
bab665f7097797900a98d62c13164498,worldbuilding,506,30,25.0,35.0,30.0,4
d1b794566a32cb49220a896ef6014d85,script,418,20,25.0,38.0,27.7,1
ff1fb14b4b46c10faa8ab32817d31d14,worldbuilding,542,20,12.0,25.0,19.0,3
ae2b53f0a662f0d6888a0992552ed0c8,script,226,20,12.0,35.0,22.3,2
b41d6f4cd0a7d8c06956beca16993a79,story,708,48,42.0,42.0,44.0,3
6589b52d5d18929b7f3fc81b398748b1,worldbuilding,570,20,22.0,38.0,26.7,3
6c3c08656aed547fc8b51f9a48c6a709,worldbuilding,504,28,12.0,38.0,26.0,5
d802a1e833c25b72d570b09bdfe3c041,script,618,36,15.0,38.0,29.7,2
9117ba7e29fc9402e89b8d57492d9471,worldbuilding,581,32,25.0,42.0,33.0,4
aacbdb6d0d45e0a58e8976d0269898d5,worldbuilding,327,32,25.0,42.0,33.0,3
2f583ec4a30b9347fbfb7701fdd05fc1,story,436,40,28.0,42.0,36.7,1
1f03be0f28d274a1081a0eb742d46d83,worldbuilding,519,30,25.0,42.0,32.3,4
1bc05b14fd2987f2b1cee7c681bffc65,story,439,34,42.0,42.0,39.3,4
d39123ec75e15715e1fc567a3dc251c7,story,457,46,42.0,45.0,44.3,4
a944fae53e47b46cfd834221b94a5557,poem,278,28,25.0,38.0,30.3,4
2059c74f9446a9fddcba19bfac31ab4d,worldbuilding,667,34,42.0,42.0,39.3,3
84ec5e82fa8325d09fc18069008c9f66,worldbuilding,994,30,28.0,42.0,33.3,3
8025060ac236a5337d0d534142276010,letter,492,30,42.0,42.0,38.0,6
56a8dd934551d6624c9d666fe44fbdc7,worldbuilding,400,20,12.0,28.0,20.0,1
5f574d31fd2c4209f2984dd1ef6e22c4,story,301,44,42.0,42.0,42.7,5
8afd290efb5eb314c49b5684a02ef01e,worldbuilding,447,20,15.0,42.0,25.7,3
595f32f883846e43ccb7ab89ddb057ef,letter,57,10,10.0,10.0,10.0,4
329f67b445de80541aff56afde096a78,worldbuilding,503,20,25.0,42.0,29.0,6
a413130c672a0c6e00b2603164e49a14,worldbuilding,529,20,12.0,42.0,24.7,3
c56841535af080ac7c3abb59a8e6f776,letter,471,15,15.0,30.0,20.0,1
a9a4e9fb73a167e9727cfd9f09bc1d9c,worldbuilding,304,20,12.0,15.0,15.7,3
722bcc85b46f2054666f87fe11e97443,story,624,48,42.0,45.0,45.0,4
6a62ae22f9066f1f1c5afe871e042f21,fan_fiction,370,38,32.0,42.0,37.3,3
36fd24304a6a1b5e7115b7fa4f76fde7,story,867,44,12.0,35.0,30.3,2
9688cbcae787a97397920cd8209e4e31,letter,492,48,48.0,45.0,47.0,4
fe579a368918a381374a3db7aa173c69,story,690,46,42.0,42.0,43.3,1
d6c4707cb91dae8ecca20dbf304f32a3,story,733,46,42.0,42.0,43.3,1
0e83e693389523c21c4feaa6b97235a1,fan_fiction,391,36,48.0,42.0,42.0,1
61b9cef44aca7715e2fcfaf436f7635f,worldbuilding,460,20,25.0,38.0,27.7,3
d795b2d4efa047fb562f41281f15e0a8,letter,182,15,25.0,25.0,21.7,5
e84ae351d622fbff7bb64866b268fe1a,worldbuilding,457,30,12.0,38.0,26.7,5
3d1d920b55770efabbd90e3bb1b2c805,fan_fiction,167,36,42.0,38.0,38.7,3
b4d7e0ff03a3cf1e58324290c6d27154,story,219,32,15.0,35.0,27.3,5
3946a833417e8ee15cd0db631d02ab6b,song,112,36,32.0,38.0,35.3,3
4f966a9f882e3077595690cd2abb4bfd,worldbuilding,1544,48,42.0,45.0,45.0,2
a333159028dd8866d786a85bed6892af,story,677,44,42.0,45.0,43.7,7
bad8887bb41a4d43223c0640c22693c1,letter,152,15,12.0,15.0,14.0,3
d48ec9b1b4790aecb52a181e576a401f,letter,71,15,10.0,10.0,11.7,3
664ae9534597cfbf8ef2c6f5ffa631a7,worldbuilding,914,32,28.0,42.0,34.0,3
1b2a9bade35aaf7c0cc52e46b70747b2,story,521,46,42.0,42.0,43.3,3
6992e0514cb20e48e78be84fe3731f27,story,432,34,25.0,38.0,32.3,3
71a92ea938a4f556637a71a4c80c53fb,letter,174,15,12.0,15.0,14.0,3
410a042106bd0180e822fa438936fa82,song,332,46,38.0,42.0,42.0,4
fea74d4f1b6f32339003d66e46b5c7b7,song,381,44,38.0,42.0,41.3,1
5dd12e3cceb69419abf3846446acfd7c,story,876,44,42.0,45.0,43.7,3
d6d457d6017a16af553f9cfb78fa0f72,worldbuilding,188,20,15.0,35.0,23.3,3
5c1015be45207fac17835d8cd14e65a6,worldbuilding,615,40,35.0,42.0,39.0,4
2a19478787d400781ae15741a2072cf3,worldbuilding,340,32,28.0,42.0,34.0,3
18b6f28b8f9541a66944f6181c2555e0,worldbuilding,357,44,12.0,42.0,32.7,4
e7c075095a2ff38e50ccbe8c7550be9e,worldbuilding,273,20,25.0,35.0,26.7,9
a473232a485d54a19fd4f6db473f2c15,worldbuilding,478,32,12.0,38.0,27.3,6
e35be1a29c38c1cb01b330320a9309ba,story,480,44,42.0,42.0,42.7,3
0a73fb984beea1e0a604b466510ff939,story,552,32,25.0,38.0,31.7,3
fafd7e32582476ce8eaff1206dc690cf,story,499,44,42.0,42.0,42.7,6
c012646bd2f18ff48dbb1177718ea85c,story,351,28,25.0,38.0,30.3,1
da81eec50b399b6e08f7c254ddc9dd17,story,613,44,42.0,42.0,42.7,3
d96682a361f3d3e955aa20f38c3a5479,story,564,34,28.0,38.0,33.3,3
77ad1e6bb2803d10de5feaf51433fa08,script,649,48,42.0,48.0,46.0,3
16e4969a714ee8bd1ed0be5b00eef44d,script,114,15,12.0,15.0,14.0,3
ebb681c8b54b8be374cbbc0eb947eb84,story,655,38,32.0,42.0,37.3,1
5486d7e3801fe8d1d78d815e2e8e6fae,letter,117,15,15.0,15.0,15.0,3
d76fc38b50dab8035b0417f6f258dd07,worldbuilding,207,28,35.0,42.0,35.0,2
43ddb65c83458d47fa08e2c8831e7e8b,worldbuilding,199,20,25.0,38.0,27.7,4
92332f1a2dbe3dbcb42cff4258a7661e,story,531,44,42.0,42.0,42.7,1
63e8d76658dc70226d2533608bc1fcf5,worldbuilding,574,30,25.0,42.0,32.3,2
407e9221d6a33ab84d5e633e256fa1fa,worldbuilding,195,20,15.0,38.0,24.3,4
a47ba7b8d37115011a60ce0f09050a6d,script,563,44,42.0,42.0,42.7,1
d782c88457826db733b19d5fe5d28a6f,story,567,46,42.0,38.0,42.0,1
d4440b3347e87ba5a59bd3ec451af8f3,script,70,15,10.0,20.0,15.0,3
4dbcf0013d02caf0a82cf00dd03eea77,story,525,44,42.0,42.0,42.7,3
c5e3a98b9f78843961bbdd49f18a700a,poem,390,48,42.0,45.0,45.0,8
d29e6cd2f82770a16e42658bf59383ff,poem,271,48,45.0,45.0,46.0,8
546692bebe66b8e8e709bcfb626fe156,worldbuilding,240,20,15.0,30.0,21.7,3
cd6d3811f83e1abd2e8945cf41f11f9b,worldbuilding,347,38,32.0,42.0,37.3,5
a5734b9c4900b850ffa49d2076b262fb,worldbuilding,272,20,15.0,38.0,24.3,5
ac231c6a5e05f5cb811cf642f1f4ad83,worldbuilding,512,30,25.0,42.0,32.3,6
2d1d33f8e449b362bf32b9cbc29614a2,story,1182,50,48.0,45.0,47.7,1
f00a34494c92d691580809f204fc2d7d,worldbuilding,444,20,25.0,38.0,27.7,6
0ba298f739e69bf1ff00e2bac11b6e72,story,841,46,42.0,45.0,44.3,3
2d5853b204ae1e8e036f88471528667d,story,640,48,48.0,45.0,47.0,6
5ede62969b4fea7eedd08973e5936b88,story,351,28,15.0,35.0,26.0,3
91ffe2908d94ea024c1f010a7252fc5e,script,482,38,42.0,42.0,40.7,1
4249076dcf8e69c7a0ac62e7620cc228,letter,73,15,15.0,15.0,15.0,3
49b3cdbf0b61e7727d5123f1afc0bfcc,fan_fiction,433,32,12.0,35.0,26.3,4
d37d6db3a788aba157a68f42c9b4776a,poem,115,44,42.0,42.0,42.7,3
c002e2ed59614a6c3d3e52045c282c36,poem,326,48,42.0,42.0,44.0,5
28dee3f2657df88f658579d2a033f3fd,fan_fiction,569,44,42.0,42.0,42.7,5
6b023fa0ffce0bd6f589a4b712175f2f,poem,252,46,42.0,42.0,43.3,9
760e1e4adc888dc6a6c3fc64a0291e53,script,525,38,32.0,42.0,37.3,3
fdeac9c61422b73a7c3b238da88e1361,fan_fiction,485,47,48.0,42.0,45.7,3
b19e7759072686d3403645990ef88d81,worldbuilding,459,20,10.0,38.0,22.7,6
48e25b14976cf51e4ad049ae1a6d7b52,story,672,38,28.0,42.0,36.0,1
1bcaad0468fc08d1f5205aca8568a7d8,story,612,36,32.0,38.0,35.3,4
7569176020282ca11b9a0a19844579c5,story,459,32,15.0,25.0,24.0,3
c68f4e7cf38485aede9c8f4ee456f7db,story,436,32,12.0,25.0,23.0,5
8ffde26c60bef2a5c45f6b2061aec5da,story,547,46,42.0,42.0,43.3,3
a4ef65ecd2566165484ebde504adb1d1,fan_fiction,595,44,42.0,42.0,42.7,3
3a2028330a8aa25e2098e806aa4b38bb,script,391,38,35.0,42.0,38.3,3
bb97ccf858f057c8ad019a89c137f3c1,worldbuilding,493,20,12.0,38.0,23.3,3
4685ddfa20fde7a27fe0ef3c493311c4,poem,259,38,25.0,42.0,35.0,4
f59052fba4399c9bc88cd044a7257e81,poem,167,30,35.0,42.0,35.7,5
3013366febcdc53864b409f3b962a0c2,story,507,38,18.0,38.0,31.3,1
70eca9b8838a768224a92e6d08467982,worldbuilding,661,30,12.0,42.0,28.0,1
05f2f04b9af9d0f9a937f5b2bca41787,worldbuilding,439,20,25.0,42.0,29.0,9
fff5304f4dbfed11686e2d2d06dcc49d,story,294,20,15.0,25.0,20.0,1
9d33e506c842f413694cbfb10f94b62c,letter,198,15,12.0,20.0,15.7,3
619e7261f1345cfa9208b784245e0bbe,script,377,36,25.0,42.0,34.3,4
1f2568c980c256eb152ecfd1abb97d77,script,491,20,12.0,10.0,14.0,2
19c08a2632bb289e816f5953ef93a633,script,163,15,12.0,15.0,14.0,5
f4c779578ff9183d247eba7eda04976b,poem,150,36,32.0,42.0,36.7,4
931eb5b5efa2c2e1ffeff2b964b5aa7a,story,307,20,10.0,38.0,22.7,4
5dfb455909bc15d77f66565bcb6a98e2,poem,202,38,25.0,42.0,35.0,7
b91f94db10f524abba29d898e670d915,worldbuilding,368,28,42.0,42.0,37.3,4
74c8335395ed3748e7ae3cd3ba4cc210,poem,331,46,42.0,42.0,43.3,7
58d03ed35f6fbb9d987cb173c9a03c6f,script,441,44,42.0,42.0,42.7,3
1e25aef91c5fe0f340cc1ec91b1da51c,fan_fiction,745,44,42.0,42.0,42.7,1
53646d2ccf5e5b4bdf203ab9994ef707,letter,176,15,15.0,15.0,15.0,5
4798b70d337dfd717176a852a0673985,story,743,40,42.0,42.0,41.3,3
85734614610856ee6b2cf50a10bf252e,fan_fiction,156,20,12.0,25.0,19.0,3
1b306e79d90a849f21794c6889451b54,worldbuilding,599,30,12.0,38.0,26.7,3
3bcb2ab0d4186c950bbbafa0cf9a63a8,story,351,28,25.0,35.0,29.3,1
ed7997d350743949e1566a8e1c2c4370,worldbuilding,708,44,42.0,45.0,43.7,3
206b2bb594c959716067fbd7990b5e8b,letter,261,20,12.0,35.0,22.3,2
22be8ee4f2b415028b6fc8917f315472,script,583,45,42.0,45.0,44.0,1
aabf0d2bed11e71f2b5cbb460766a1ea,story,665,44,28.0,42.0,38.0,4
2457a6c3ba800998debfa80a7ebe856d,story,396,20,25.0,35.0,26.7,5
d09687605f5d907de42c2e90f0493ada,poem,221,46,42.0,42.0,43.3,4
0680b72fca74bbd8e886953e17f832a0,letter,69,15,12.0,25.0,17.3,3
a5d5f73209c264eaa4fe46a1ac3baa40,worldbuilding,672,34,25.0,42.0,33.7,1
d49bea5cd314251bef91ff6585eaa8d4,story,609,41,32.0,45.0,39.3,6
e463f00d4107c2f7246a0b3f9e4b3089,script,535,46,42.0,42.0,43.3,1
0ae61635cef991d34b27a2fe62d975f4,worldbuilding,317,30,25.0,38.0,31.0,3
a4046378d61b24d2cc3d4f97906ed037,story,293,28,15.0,35.0,26.0,3
93939a2ce1f67e839495a2bd7e1ba78e,script,766,36,42.0,42.0,40.0,4
dc4ea8c5f6ad67f7209260853b167f38,worldbuilding,530,30,12.0,42.0,28.0,6
8951de5f815fcd74dceb346529121a8d,story,607,48,42.0,45.0,45.0,5
e4d978c3d9b5f1609980e2b35e25a81a,script,447,32,32.0,42.0,35.3,1
dc1257dbd10751510c4e0671d51637d6,worldbuilding,918,38,24.0,42.0,34.7,5
8fe408eeba0ce008c7611a4acea53334,worldbuilding,562,45,42.0,45.0,44.0,2
6d0a00c731f2f91cc4de082450b9663c,script,653,44,42.0,45.0,43.7,1
6bb6a7a7604e9e8b45403facfc7d71e9,worldbuilding,416,36,42.0,42.0,40.0,4
01afbb5630710be9b411e91efab26d20,fan_fiction,514,45,48.0,42.0,45.0,1
effa5212f2676be2149581c467a8b4ce,story,565,46,42.0,45.0,44.3,1
5d716ed3d38f7d94f28f1f66524a5c1f,worldbuilding,607,44,42.0,45.0,43.7,4
1166fa6b411b6f451414136ad593882c,fan_fiction,270,20,15.0,25.0,20.0,5
8e3c88219bf533ba391e9ac7fcd479e2,story,579,48,42.0,42.0,44.0,1
